203;Nombre_203;Apellido_203;Domicilio [calle=Calle_4, altura=4574, piso=8, depto=N];86689988;PROVEEDOR;persona203@example.com;false
204;Nombre_204;Apellido_204;Domicilio [calle=Calle_90, altura=4243, piso=1, depto=A];04143394;CLIENTE;persona204@example.com;false
205;Nombre_205;Apellido_205;Domicilio [calle=Calle_19, altura=4550, piso=3, depto=R];52564915;CLIENTE;persona205@example.com;true
206;Nombre_206;Apellido_206;Domicilio [calle=Calle_42, altura=3304, piso=1, depto=A];87705961;PROVEEDOR;persona206@example.com;false
207;Nombre_207;Apellido_207;Domicilio [calle=Calle_41, altura=125, piso=9, depto=Q];93387396;CLIENTE;persona207@example.com;true
208;Nombre_208;Apellido_208;Domicilio [calle=Calle_22, altura=3634, piso=7, depto=T];00542687;CLIENTE;persona208@example.com;false
209;Nombre_209;Apellido_209;Domicilio [calle=Calle_89, altura=3243, piso=9, depto=O];80155133;CLIENTE;persona209@example.com;true
210;Nombre_210;Apellido_210;Domicilio [calle=Calle_55, altura=734, piso=7, depto=A];34017316;CLIENTE;persona210@example.com;false
211;Nombre_211;Apellido_211;Domicilio [calle=Calle_83, altura=4987, piso=2, depto=Z];11988611;CLIENTE;persona211@example.com;true
212;Nombre_212;Apellido_212;Domicilio [calle=Calle_82, altura=4341, piso=2, depto=P];83302809;PROVEEDOR;persona212@example.com;true
213;Nombre_213;Apellido_213;Domicilio [calle=Calle_100, altura=3900, piso=10, depto=W];14220436;CLIENTE;persona213@example.com;true
214;Nombre_214;Apellido_214;Domicilio [calle=Calle_19, altura=734, piso=6, depto=Y];09168462;CLIENTE;persona214@example.com;true
215;Nombre_215;Apellido_215;Domicilio [calle=Calle_23, altura=729, piso=8, depto=C];71925602;CLIENTE;persona215@example.com;true
216;Nombre_216;Apellido_216;Domicilio [calle=Calle_47, altura=2191, piso=10, depto=E];57557961;CLIENTE;persona216@example.com;true
217;Nombre_217;Apellido_217;Domicilio [calle=Calle_75, altura=3236, piso=3, depto=B];24715183;PROVEEDOR;persona217@example.com;false
218;Nombre_218;Apellido_218;Domicilio [calle=Calle_74, altura=1854, piso=9, depto=R];16649939;PROVEEDOR;persona218@example.com;false
219;Nombre_219;Apellido_219;Domicilio [calle=Calle_26, altura=4145, piso=2, depto=T];54035132;CLIENTE;persona219@example.com;false
220;Nombre_220;Apellido_220;Domicilio [calle=Calle_34, altura=3488, piso=10, depto=W];17183745;PROVEEDOR;persona220@example.com;false
221;Nombre_221;Apellido_221;Domicilio [calle=Calle_39, altura=2462, piso=4, depto=H];04867617;CLIENTE;persona221@example.com;false
222;Nombre_222;Apellido_222;Domicilio [calle=Calle_13, altura=56, piso=7, depto=O];26801859;PROVEEDOR;persona222@example.com;false
223;Nombre_223;Apellido_223;Domicilio [calle=Calle_54, altura=4553, piso=10, depto=K];82913500;PROVEEDOR;persona223@example.com;true
224;Nombre_224;Apellido_224;Domicilio [calle=Calle_98, altura=3567, piso=5, depto=J];43954325;CLIENTE;persona224@example.com;false
225;Nombre_225;Apellido_225;Domicilio [calle=Calle_52, altura=3135, piso=2, depto=M];56230260;CLIENTE;persona225@example.com;true
226;Nombre_226;Apellido_226;Domicilio [calle=Calle_12, altura=2997, piso=10, depto=Y];06805212;PROVEEDOR;persona226@example.com;true
227;Nombre_227;Apellido_227;Domicilio [calle=Calle_77, altura=4226, piso=3, depto=U];07709651;CLIENTE;persona227@example.com;true
228;Nombre_228;Apellido_228;Domicilio [calle=Calle_11, altura=656, piso=5, depto=V];93563192;PROVEEDOR;persona228@example.com;true
229;Nombre_229;Apellido_229;Domicilio [calle=Calle_51, altura=216, piso=10, depto=V];96100361;CLIENTE;persona229@example.com;true
230;Nombre_230;Apellido_230;Domicilio [calle=Calle_54, altura=4448, piso=2, depto=T];23115839;CLIENTE;persona230@example.com;false
231;Nombre_231;Apellido_231;Domicilio [calle=Calle_36, altura=1319, piso=6, depto=M];52444958;PROVEEDOR;persona231@example.com;true
232;Nombre_232;Apellido_232;Domicilio [calle=Calle_58, altura=2032, piso=10, depto=C];52653518;CLIENTE;persona232@example.com;false
233;Nombre_233;Apellido_233;Domicilio [calle=Calle_89, altura=257, piso=3, depto=O];48683288;CLIENTE;persona233@example.com;false
234;Nombre_234;Apellido_234;Domicilio [calle=Calle_16, altura=1445, piso=4, depto=L];36696497;PROVEEDOR;persona234@example.com;true
235;Nombre_235;Apellido_235;Domicilio [calle=Calle_22, altura=137, piso=1, depto=S];29637446;PROVEEDOR;persona235@example.com;true
236;Nombre_236;Apellido_236;Domicilio [calle=Calle_66, altura=2609, piso=9, depto=J];53815964;PROVEEDOR;persona236@example.com;false
237;Nombre_237;Apellido_237;Domicilio [calle=Calle_97, altura=4121, piso=1, depto=J];45143928;CLIENTE;persona237@example.com;true
238;Nombre_238;Apellido_238;Domicilio [calle=Calle_55, altura=654, piso=9, depto=N];94998115;CLIENTE;persona238@example.com;true
239;Nombre_239;Apellido_239;Domicilio [calle=Calle_27, altura=215, piso=1, depto=D];01629454;CLIENTE;persona239@example.com;true
240;Nombre_240;Apellido_240;Domicilio [calle=Calle_81, altura=2566, piso=7, depto=T];27889059;PROVEEDOR;persona240@example.com;true
241;Nombre_241;Apellido_241;Domicilio [calle=Calle_64, altura=185, piso=1, depto=Z];09505016;CLIENTE;persona241@example.com;false
242;Nombre_242;Apellido_242;Domicilio [calle=Calle_15, altura=1656, piso=9, depto=M];60916750;CLIENTE;persona242@example.com;false
243;Nombre_243;Apellido_243;Domicilio [calle=Calle_76, altura=1572, piso=3, depto=I];37502068;CLIENTE;persona243@example.com;true
244;Nombre_244;Apellido_244;Domicilio [calle=Calle_4, altura=2980, piso=8, depto=H];96157389;PROVEEDOR;persona244@example.com;false
245;Nombre_245;Apellido_245;Domicilio [calle=Calle_15, altura=4232, piso=6, depto=E];61406952;CLIENTE;persona245@example.com;false
246;Nombre_246;Apellido_246;Domicilio [calle=Calle_40, altura=1823, piso=7, depto=Q];81572300;PROVEEDOR;persona246@example.com;false
247;Nombre_247;Apellido_247;Domicilio [calle=Calle_39, altura=4977, piso=7, depto=D];59590571;CLIENTE;persona247@example.com;true
248;Nombre_248;Apellido_248;Domicilio [calle=Calle_93, altura=3051, piso=4, depto=G];56292144;PROVEEDOR;persona248@example.com;false
249;Nombre_249;Apellido_249;Domicilio [calle=Calle_47, altura=2024, piso=3, depto=Q];28138282;PROVEEDOR;persona249@example.com;false
250;Nombre_250;Apellido_250;Domicilio [calle=Calle_5, altura=1516, piso=3, depto=H];88125762;CLIENTE;persona250@example.com;false
251;Nombre_251;Apellido_251;Domicilio [calle=Calle_78, altura=2785, piso=4, depto=C];57947677;PROVEEDOR;persona251@example.com;true
252;Nombre_252;Apellido_252;Domicilio [calle=Calle_42, altura=1824, piso=7, depto=A];25798240;PROVEEDOR;persona252@example.com;false
253;Nombre_253;Apellido_253;Domicilio [calle=Calle_8, altura=3671, piso=3, depto=Z];96976598;PROVEEDOR;persona253@example.com;false
254;Nombre_254;Apellido_254;Domicilio [calle=Calle_50, altura=4647, piso=8, depto=M];81739190;PROVEEDOR;persona254@example.com;false
255;Nombre_255;Apellido_255;Domicilio [calle=Calle_9, altura=3035, piso=9, depto=O];46444025;PROVEEDOR;persona255@example.com;true
256;Nombre_256;Apellido_256;Domicilio [calle=Calle_44, altura=1056, piso=10, depto=B];54321518;PROVEEDOR;persona256@example.com;true
257;Nombre_257;Apellido_257;Domicilio [calle=Calle_70, altura=1161, piso=3, depto=D];28466775;CLIENTE;persona257@example.com;false
258;Nombre_258;Apellido_258;Domicilio [calle=Calle_67, altura=541, piso=6, depto=N];57542293;CLIENTE;persona258@example.com;true
259;Nombre_259;Apellido_259;Domicilio [calle=Calle_75, altura=3267, piso=6, depto=C];67905447;PROVEEDOR;persona259@example.com;true
260;Nombre_260;Apellido_260;Domicilio [calle=Calle_22, altura=627, piso=9, depto=M];34151383;CLIENTE;persona260@example.com;false
261;Nombre_261;Apellido_261;Domicilio [calle=Calle_10, altura=1073, piso=6, depto=G];57662338;CLIENTE;persona261@example.com;false
262;Nombre_262;Apellido_262;Domicilio [calle=Calle_35, altura=680, piso=1, depto=H];67629328;CLIENTE;persona262@example.com;false
263;Nombre_263;Apellido_263;Domicilio [calle=Calle_20, altura=1842, piso=5, depto=X];45426604;CLIENTE;persona263@example.com;false
264;Nombre_264;Apellido_264;Domicilio [calle=Calle_19, altura=4338, piso=10, depto=B];21019917;PROVEEDOR;persona264@example.com;false
265;Nombre_265;Apellido_265;Domicilio [calle=Calle_97, altura=3569, piso=1, depto=X];57739540;PROVEEDOR;persona265@example.com;false
266;Nombre_266;Apellido_266;Domicilio [calle=Calle_58, altura=3550, piso=7, depto=J];14274097;CLIENTE;persona266@example.com;false
267;Nombre_267;Apellido_267;Domicilio [calle=Calle_49, altura=1541, piso=5, depto=T];00263001;CLIENTE;persona267@example.com;false
268;Nombre_268;Apellido_268;Domicilio [calle=Calle_11, altura=3158, piso=10, depto=A];15395314;PROVEEDOR;persona268@example.com;false
269;Nombre_269;Apellido_269;Domicilio [calle=Calle_68, altura=1086, piso=7, depto=X];41132221;PROVEEDOR;persona269@example.com;false
270;Nombre_270;Apellido_270;Domicilio [calle=Calle_38, altura=808, piso=3, depto=U];76480362;CLIENTE;persona270@example.com;false
271;Nombre_271;Apellido_271;Domicilio [calle=Calle_19, altura=641, piso=10, depto=O];78424582;PROVEEDOR;persona271@example.com;true
272;Nombre_272;Apellido_272;Domicilio [calle=Calle_97, altura=3423, piso=8, depto=A];46959931;CLIENTE;persona272@example.com;true
273;Nombre_273;Apellido_273;Domicilio [calle=Calle_16, altura=3542, piso=4, depto=Y];99864856;CLIENTE;persona273@example.com;false
274;Nombre_274;Apellido_274;Domicilio [calle=Calle_81, altura=1281, piso=6, depto=W];11205044;CLIENTE;persona274@example.com;false
275;Nombre_275;Apellido_275;Domicilio [calle=Calle_37, altura=4244, piso=7, depto=F];65556822;CLIENTE;persona275@example.com;true
276;Nombre_276;Apellido_276;Domicilio [calle=Calle_53, altura=1292, piso=1, depto=T];59315245;PROVEEDOR;persona276@example.com;false
277;Nombre_277;Apellido_277;Domicilio [calle=Calle_97, altura=387, piso=2, depto=S];75044564;PROVEEDOR;persona277@example.com;true
278;Nombre_278;Apellido_278;Domicilio [calle=Calle_8, altura=1751, piso=1, depto=L];01612315;CLIENTE;persona278@example.com;true
279;Nombre_279;Apellido_279;Domicilio [calle=Calle_67, altura=1087, piso=8, depto=L];27574865;PROVEEDOR;persona279@example.com;false
280;Nombre_280;Apellido_280;Domicilio [calle=Calle_54, altura=4499, piso=5, depto=L];97913936;CLIENTE;persona280@example.com;true
281;Nombre_281;Apellido_281;Domicilio [calle=Calle_14, altura=3949, piso=7, depto=U];82452582;PROVEEDOR;persona281@example.com;true
282;Nombre_282;Apellido_282;Domicilio [calle=Calle_91, altura=903, piso=4, depto=T];81600605;CLIENTE;persona282@example.com;false
283;Nombre_283;Apellido_283;Domicilio [calle=Calle_43, altura=780, piso=3, depto=S];79769922;PROVEEDOR;persona283@example.com;false
284;Nombre_284;Apellido_284;Domicilio [calle=Calle_77, altura=4835, piso=3, depto=Z];03891174;PROVEEDOR;persona284@example.com;true
285;Nombre_285;Apellido_285;Domicilio [calle=Calle_76, altura=3711, piso=5, depto=A];09140590;PROVEEDOR;persona285@example.com;false
286;Nombre_286;Apellido_286;Domicilio [calle=Calle_72, altura=1068, piso=3, depto=O];09810565;PROVEEDOR;persona286@example.com;false
287;Nombre_287;Apellido_287;Domicilio [calle=Calle_32, altura=3616, piso=8, depto=N];62729553;CLIENTE;persona287@example.com;true
288;Nombre_288;Apellido_288;Domicilio [calle=Calle_51, altura=4379, piso=5, depto=Y];14585564;CLIENTE;persona288@example.com;false
289;Nombre_289;Apellido_289;Domicilio [calle=Calle_3, altura=221, piso=4, depto=E];32976417;CLIENTE;persona289@example.com;false
290;Nombre_290;Apellido_290;Domicilio [calle=Calle_78, altura=2225, piso=10, depto=K];14856876;CLIENTE;persona290@example.com;true
291;Nombre_291;Apellido_291;Domicilio [calle=Calle_25, altura=4232, piso=8, depto=I];65281231;PROVEEDOR;persona291@example.com;false
292;Nombre_292;Apellido_292;Domicilio [calle=Calle_1, altura=2847, piso=6, depto=Q];35347436;PROVEEDOR;persona292@example.com;false
293;Nombre_293;Apellido_293;Domicilio [calle=Calle_82, altura=2263, piso=9, depto=E];96307251;PROVEEDOR;persona293@example.com;false
294;Nombre_294;Apellido_294;Domicilio [calle=Calle_21, altura=1841, piso=1, depto=F];33765727;CLIENTE;persona294@example.com;true
295;Nombre_295;Apellido_295;Domicilio [calle=Calle_54, altura=1312, piso=8, depto=M];75038281;PROVEEDOR;persona295@example.com;true
296;Nombre_296;Apellido_296;Domicilio [calle=Calle_82, altura=1123, piso=1, depto=D];72913046;CLIENTE;persona296@example.com;false
297;Nombre_297;Apellido_297;Domicilio [calle=Calle_47, altura=3165, piso=8, depto=T];00955562;CLIENTE;persona297@example.com;false
298;Nombre_298;Apellido_298;Domicilio [calle=Calle_39, altura=25, piso=3, depto=Z];77260474;PROVEEDOR;persona298@example.com;false
299;Nombre_299;Apellido_299;Domicilio [calle=Calle_32, altura=4816, piso=6, depto=I];70389238;PROVEEDOR;persona299@example.com;true
300;Nombre_300;Apellido_300;Domicilio [calle=Calle_10, altura=4266, piso=5, depto=I];95341631;PROVEEDOR;persona300@example.com;true
301;Nombre_301;Apellido_301;Domicilio [calle=Calle_78, altura=97, piso=8, depto=H];60069987;CLIENTE;persona301@example.com;true
302;Nombre_302;Apellido_302;Domicilio [calle=Calle_48, altura=818, piso=10, depto=L];16275138;PROVEEDOR;persona302@example.com;true
303;Nombre_303;Apellido_303;Domicilio [calle=Calle_38, altura=3891, piso=5, depto=Z];45427550;CLIENTE;persona303@example.com;false
304;Nombre_304;Apellido_304;Domicilio [calle=Calle_11, altura=2069, piso=3, depto=O];31776585;CLIENTE;persona304@example.com;true
305;Nombre_305;Apellido_305;Domicilio [calle=Calle_96, altura=2008, piso=7, depto=Q];65571348;CLIENTE;persona305@example.com;false
306;Nombre_306;Apellido_306;Domicilio [calle=Calle_20, altura=884, piso=8, depto=C];85270906;CLIENTE;persona306@example.com;false
307;Nombre_307;Apellido_307;Domicilio [calle=Calle_26, altura=2877, piso=1, depto=D];87362712;CLIENTE;persona307@example.com;true
308;Nombre_308;Apellido_308;Domicilio [calle=Calle_20, altura=4503, piso=6, depto=E];83522223;PROVEEDOR;persona308@example.com;true
309;Nombre_309;Apellido_309;Domicilio [calle=Calle_88, altura=183, piso=6, depto=U];71821520;PROVEEDOR;persona309@example.com;true
310;Nombre_310;Apellido_310;Domicilio [calle=Calle_80, altura=2693, piso=6, depto=D];58581346;PROVEEDOR;persona310@example.com;false
311;Nombre_311;Apellido_311;Domicilio [calle=Calle_15, altura=511, piso=6, depto=W];16261503;CLIENTE;persona311@example.com;false
312;Nombre_312;Apellido_312;Domicilio [calle=Calle_69, altura=3005, piso=5, depto=W];26127162;PROVEEDOR;persona312@example.com;false
313;Nombre_313;Apellido_313;Domicilio [calle=Calle_36, altura=2022, piso=6, depto=K];33767130;PROVEEDOR;persona313@example.com;true
314;Nombre_314;Apellido_314;Domicilio [calle=Calle_83, altura=2033, piso=9, depto=I];17232882;PROVEEDOR;persona314@example.com;true
315;Nombre_315;Apellido_315;Domicilio [calle=Calle_39, altura=1937, piso=9, depto=F];89460766;CLIENTE;persona315@example.com;false
316;Nombre_316;Apellido_316;Domicilio [calle=Calle_95, altura=3163, piso=8, depto=K];03339560;PROVEEDOR;persona316@example.com;true
317;Nombre_317;Apellido_317;Domicilio [calle=Calle_90, altura=1428, piso=5, depto=E];74646732;PROVEEDOR;persona317@example.com;false
318;Nombre_318;Apellido_318;Domicilio [calle=Calle_20, altura=107, piso=1, depto=G];30527798;CLIENTE;persona318@example.com;true
319;Nombre_319;Apellido_319;Domicilio [calle=Calle_49, altura=4163, piso=2, depto=S];99767828;CLIENTE;persona319@example.com;false
320;Nombre_320;Apellido_320;Domicilio [calle=Calle_97, altura=2738, piso=7, depto=N];60768487;PROVEEDOR;persona320@example.com;false
321;Nombre_321;Apellido_321;Domicilio [calle=Calle_13, altura=3894, piso=7, depto=L];46211783;PROVEEDOR;persona321@example.com;true
322;Nombre_322;Apellido_322;Domicilio [calle=Calle_34, altura=4145, piso=2, depto=M];35771065;PROVEEDOR;persona322@example.com;true
323;Nombre_323;Apellido_323;Domicilio [calle=Calle_91, altura=1256, piso=1, depto=I];27255362;PROVEEDOR;persona323@example.com;false
324;Nombre_324;Apellido_324;Domicilio [calle=Calle_79, altura=4783, piso=9, depto=H];30439424;CLIENTE;persona324@example.com;false
325;Nombre_325;Apellido_325;Domicilio [calle=Calle_31, altura=4077, piso=1, depto=G];64729161;CLIENTE;persona325@example.com;false
326;Nombre_326;Apellido_326;Domicilio [calle=Calle_84, altura=1901, piso=5, depto=S];88642374;PROVEEDOR;persona326@example.com;true
327;Nombre_327;Apellido_327;Domicilio [calle=Calle_90, altura=4465, piso=2, depto=G];38080133;PROVEEDOR;persona327@example.com;true
328;Nombre_328;Apellido_328;Domicilio [calle=Calle_99, altura=1501, piso=6, depto=P];18147537;PROVEEDOR;persona328@example.com;false
329;Nombre_329;Apellido_329;Domicilio [calle=Calle_25, altura=211, piso=3, depto=X];43298378;CLIENTE;persona329@example.com;false
330;Nombre_330;Apellido_330;Domicilio [calle=Calle_98, altura=3718, piso=9, depto=X];99908066;PROVEEDOR;persona330@example.com;true
331;Nombre_331;Apellido_331;Domicilio [calle=Calle_63, altura=1314, piso=5, depto=R];15898563;PROVEEDOR;persona331@example.com;true
332;Nombre_332;Apellido_332;Domicilio [calle=Calle_13, altura=1546, piso=3, depto=B];09771006;PROVEEDOR;persona332@example.com;false
333;Nombre_333;Apellido_333;Domicilio [calle=Calle_73, altura=4457, piso=5, depto=O];11741498;PROVEEDOR;persona333@example.com;true
334;Nombre_334;Apellido_334;Domicilio [calle=Calle_96, altura=3839, piso=7, depto=J];26570801;PROVEEDOR;persona334@example.com;true
335;Nombre_335;Apellido_335;Domicilio [calle=Calle_47, altura=3460, piso=4, depto=P];56057717;CLIENTE;persona335@example.com;true
336;Nombre_336;Apellido_336;Domicilio [calle=Calle_33, altura=1832, piso=2, depto=I];08105787;PROVEEDOR;persona336@example.com;true
337;Nombre_337;Apellido_337;Domicilio [calle=Calle_49, altura=1104, piso=6, depto=X];86776473;CLIENTE;persona337@example.com;false
338;Nombre_338;Apellido_338;Domicilio [calle=Calle_53, altura=2935, piso=6, depto=P];22320791;CLIENTE;persona338@example.com;false
339;Nombre_339;Apellido_339;Domicilio [calle=Calle_40, altura=3352, piso=4, depto=I];68378454;PROVEEDOR;persona339@example.com;false
340;Nombre_340;Apellido_340;Domicilio [calle=Calle_29, altura=2498, piso=9, depto=R];03559949;PROVEEDOR;persona340@example.com;false
341;Nombre_341;Apellido_341;Domicilio [calle=Calle_97, altura=3770, piso=10, depto=O];43728925;PROVEEDOR;persona341@example.com;true
342;Nombre_342;Apellido_342;Domicilio [calle=Calle_24, altura=3494, piso=2, depto=O];79311991;PROVEEDOR;persona342@example.com;true
343;Nombre_343;Apellido_343;Domicilio [calle=Calle_66, altura=4787, piso=9, depto=P];33511407;PROVEEDOR;persona343@example.com;true
344;Nombre_344;Apellido_344;Domicilio [calle=Calle_55, altura=3558, piso=6, depto=H];65332705;PROVEEDOR;persona344@example.com;false
345;Nombre_345;Apellido_345;Domicilio [calle=Calle_52, altura=4220, piso=10, depto=X];60182606;CLIENTE;persona345@example.com;false
346;Nombre_346;Apellido_346;Domicilio [calle=Calle_13, altura=3505, piso=1, depto=U];29876229;CLIENTE;persona346@example.com;false
347;Nombre_347;Apellido_347;Domicilio [calle=Calle_52, altura=91, piso=9, depto=D];63232521;CLIENTE;persona347@example.com;true
348;Nombre_348;Apellido_348;Domicilio [calle=Calle_18, altura=1083, piso=1, depto=K];28989393;PROVEEDOR;persona348@example.com;true
349;Nombre_349;Apellido_349;Domicilio [calle=Calle_16, altura=3810, piso=1, depto=L];76459884;CLIENTE;persona349@example.com;false
350;Nombre_350;Apellido_350;Domicilio [calle=Calle_3, altura=3828, piso=9, depto=C];83882162;CLIENTE;persona350@example.com;true
351;Nombre_351;Apellido_351;Domicilio [calle=Calle_56, altura=4229, piso=8, depto=I];98612922;PROVEEDOR;persona351@example.com;false
352;Nombre_352;Apellido_352;Domicilio [calle=Calle_13, altura=3776, piso=3, depto=W];48088212;PROVEEDOR;persona352@example.com;false
353;Nombre_353;Apellido_353;Domicilio [calle=Calle_83, altura=4223, piso=1, depto=F];75678233;CLIENTE;persona353@example.com;false
354;Nombre_354;Apellido_354;Domicilio [calle=Calle_59, altura=2046, piso=7, depto=P];90841089;CLIENTE;persona354@example.com;true
355;Nombre_355;Apellido_355;Domicilio [calle=Calle_47, altura=1, piso=1, depto=N];05335395;CLIENTE;persona355@example.com;true
356;Nombre_356;Apellido_356;Domicilio [calle=Calle_70, altura=212, piso=3, depto=R];52516023;CLIENTE;persona356@example.com;false
357;Nombre_357;Apellido_357;Domicilio [calle=Calle_70, altura=487, piso=4, depto=R];98774785;PROVEEDOR;persona357@example.com;true
358;Nombre_358;Apellido_358;Domicilio [calle=Calle_32, altura=4330, piso=3, depto=R];18680022;CLIENTE;persona358@example.com;true
359;Nombre_359;Apellido_359;Domicilio [calle=Calle_4, altura=2459, piso=1, depto=C];48235810;CLIENTE;persona359@example.com;false
360;Nombre_360;Apellido_360;Domicilio [calle=Calle_5, altura=2547, piso=6, depto=Y];22643342;CLIENTE;persona360@example.com;false
361;Nombre_361;Apellido_361;Domicilio [calle=Calle_76, altura=4989, piso=2, depto=P];68496841;PROVEEDOR;persona361@example.com;false
362;Nombre_362;Apellido_362;Domicilio [calle=Calle_4, altura=3299, piso=9, depto=H];61231577;PROVEEDOR;persona362@example.com;true
363;Nombre_363;Apellido_363;Domicilio [calle=Calle_82, altura=526, piso=7, depto=O];79933130;PROVEEDOR;persona363@example.com;false
364;Nombre_364;Apellido_364;Domicilio [calle=Calle_83, altura=4479, piso=6, depto=C];73732747;PROVEEDOR;persona364@example.com;true
365;Nombre_365;Apellido_365;Domicilio [calle=Calle_97, altura=4173, piso=10, depto=G];51397421;CLIENTE;persona365@example.com;false
366;Nombre_366;Apellido_366;Domicilio [calle=Calle_70, altura=4375, piso=7, depto=L];72360011;PROVEEDOR;persona366@example.com;true
367;Nombre_367;Apellido_367;Domicilio [calle=Calle_3, altura=337, piso=2, depto=P];51475484;CLIENTE;persona367@example.com;true
368;Nombre_368;Apellido_368;Domicilio [calle=Calle_9, altura=2899, piso=10, depto=E];23483296;PROVEEDOR;persona368@example.com;false
369;Nombre_369;Apellido_369;Domicilio [calle=Calle_25, altura=4609, piso=3, depto=Y];41399401;PROVEEDOR;persona369@example.com;false
370;Nombre_370;Apellido_370;Domicilio [calle=Calle_78, altura=3582, piso=6, depto=R];99764049;PROVEEDOR;persona370@example.com;true
371;Nombre_371;Apellido_371;Domicilio [calle=Calle_95, altura=3206, piso=2, depto=W];58849005;PROVEEDOR;persona371@example.com;true
372;Nombre_372;Apellido_372;Domicilio [calle=Calle_72, altura=2524, piso=6, depto=Y];79936386;CLIENTE;persona372@example.com;true
373;Nombre_373;Apellido_373;Domicilio [calle=Calle_89, altura=2445, piso=7, depto=B];06527209;CLIENTE;persona373@example.com;true
374;Nombre_374;Apellido_374;Domicilio [calle=Calle_49, altura=4710, piso=1, depto=E];82041344;CLIENTE;persona374@example.com;false
375;Nombre_375;Apellido_375;Domicilio [calle=Calle_91, altura=3186, piso=2, depto=W];58687653;CLIENTE;persona375@example.com;false
376;Nombre_376;Apellido_376;Domicilio [calle=Calle_62, altura=1969, piso=6, depto=W];27946261;CLIENTE;persona376@example.com;true
377;Nombre_377;Apellido_377;Domicilio [calle=Calle_11, altura=4995, piso=7, depto=H];84875063;CLIENTE;persona377@example.com;true
378;Nombre_378;Apellido_378;Domicilio [calle=Calle_57, altura=3556, piso=9, depto=K];58838467;PROVEEDOR;persona378@example.com;false
379;Nombre_379;Apellido_379;Domicilio [calle=Calle_6, altura=1540, piso=5, depto=B];75809068;PROVEEDOR;persona379@example.com;true
380;Nombre_380;Apellido_380;Domicilio [calle=Calle_85, altura=3295, piso=4, depto=J];60613006;PROVEEDOR;persona380@example.com;false
381;Nombre_381;Apellido_381;Domicilio [calle=Calle_32, altura=282, piso=6, depto=D];59259834;PROVEEDOR;persona381@example.com;false
382;Nombre_382;Apellido_382;Domicilio [calle=Calle_1, altura=3928, piso=8, depto=U];05244053;CLIENTE;persona382@example.com;true
383;Nombre_383;Apellido_383;Domicilio [calle=Calle_98, altura=3868, piso=9, depto=C];44549434;CLIENTE;persona383@example.com;false
384;Nombre_384;Apellido_384;Domicilio [calle=Calle_88, altura=4060, piso=2, depto=K];58982288;PROVEEDOR;persona384@example.com;true
385;Nombre_385;Apellido_385;Domicilio [calle=Calle_19, altura=2531, piso=9, depto=E];85916176;CLIENTE;persona385@example.com;false
386;Nombre_386;Apellido_386;Domicilio [calle=Calle_42, altura=3377, piso=5, depto=T];86980123;PROVEEDOR;persona386@example.com;true
387;Nombre_387;Apellido_387;Domicilio [calle=Calle_48, altura=3804, piso=3, depto=Q];47946397;PROVEEDOR;persona387@example.com;true
388;Nombre_388;Apellido_388;Domicilio [calle=Calle_53, altura=3230, piso=5, depto=F];24903266;PROVEEDOR;persona388@example.com;true
389;Nombre_389;Apellido_389;Domicilio [calle=Calle_34, altura=574, piso=2, depto=A];55230932;CLIENTE;persona389@example.com;true
390;Nombre_390;Apellido_390;Domicilio [calle=Calle_87, altura=2433, piso=9, depto=R];17439767;CLIENTE;persona390@example.com;true
391;Nombre_391;Apellido_391;Domicilio [calle=Calle_34, altura=1840, piso=4, depto=Q];05171115;CLIENTE;persona391@example.com;true
392;Nombre_392;Apellido_392;Domicilio [calle=Calle_91, altura=2138, piso=6, depto=Y];51237238;PROVEEDOR;persona392@example.com;true
393;Nombre_393;Apellido_393;Domicilio [calle=Calle_80, altura=4365, piso=7, depto=Q];68848961;CLIENTE;persona393@example.com;true
394;Nombre_394;Apellido_394;Domicilio [calle=Calle_78, altura=2146, piso=5, depto=A];90946508;PROVEEDOR;persona394@example.com;true
395;Nombre_395;Apellido_395;Domicilio [calle=Calle_97, altura=3126, piso=3, depto=G];37171642;PROVEEDOR;persona395@example.com;false
396;Nombre_396;Apellido_396;Domicilio [calle=Calle_24, altura=2568, piso=3, depto=F];71271079;PROVEEDOR;persona396@example.com;false
397;Nombre_397;Apellido_397;Domicilio [calle=Calle_12, altura=300, piso=10, depto=U];42399521;PROVEEDOR;persona397@example.com;true
398;Nombre_398;Apellido_398;Domicilio [calle=Calle_13, altura=3957, piso=7, depto=Q];54372259;PROVEEDOR;persona398@example.com;true
399;Nombre_399;Apellido_399;Domicilio [calle=Calle_31, altura=729, piso=3, depto=N];64209917;PROVEEDOR;persona399@example.com;true
400;Nombre_400;Apellido_400;Domicilio [calle=Calle_43, altura=4074, piso=6, depto=H];81712722;PROVEEDOR;persona400@example.com;true
401;Nombre_401;Apellido_401;Domicilio [calle=Calle_23, altura=4243, piso=8, depto=G];58335404;CLIENTE;persona401@example.com;false
402;Nombre_402;Apellido_402;Domicilio [calle=Calle_70, altura=4987, piso=1, depto=D];60157609;PROVEEDOR;persona402@example.com;true
403;Nombre_403;Apellido_403;Domicilio [calle=Calle_88, altura=3295, piso=2, depto=O];61287959;CLIENTE;persona403@example.com;false
404;Nombre_404;Apellido_404;Domicilio [calle=Calle_79, altura=2997, piso=8, depto=L];70482372;PROVEEDOR;persona404@example.com;true
405;Nombre_405;Apellido_405;Domicilio [calle=Calle_57, altura=2369, piso=7, depto=D];94963134;CLIENTE;persona405@example.com;true
